EDR153355,fit,fit,fio,VA,f0557,,VmN,Qui · se tutari · nescit · nescit · vivere Minimum · malu (:malum) · fit contemnendo · maximum,,,,,
EDR154539,Florus,florus,florus,N2/1,f0702,*,Af-,Vin(icius?) Florus Paris C(aius) Messenius,OVERRIDE,name,Florus,,
EDR154179,foras,foras,foras,I,f0812,,X--,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR154179,foras,foras,foro,V1,f0879,,VmF,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR140983,Fortunatus,fortunatus,fortuno,V1,f0898,,VmF,Fo&#818;rtunatus · amat · Ampl&#818;i&#818;a&#818;nda (:Ampliandam). Ianuarius · amat · Veneria (:Veneriam). Rogamus · damna (:domina) · Venus ut · nos · in · mente · h&#818;a&#818;bias (:habeas) quod te · modo · introrgamus (:interrogamus),OVERRIDE,name,Fortunatus,,
EDR154186,fratre,fratre,frater,N3B,f0934,m,NcC,Apelles Mus cum fratre Dextro amabiliter futuimus bis bina (:binas),,,,,
EDR154179,fuerunt,fuerunt,sum,VA,s3436,,VaN,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR140152,fuit,fuit,sum,VA,s3436,,VaN,Hyacinthus hic fu&#818;i&#818;t&#818; Verginiam s&#818;u&#818;a&#818;m&#818;,,,,,
EDR154368,Fusci,fusci,fuscus,N2/1,f1246,*,Af-,[F]usci Cilix Cilix,OVERRIDE,name,Fuscus,,
EDR154179,futuere,futuere,futuo,V3,f1265,,VmH,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR154179,futuere,futuere,futuo,V3,f1265,,VmH,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR154186,futuimus,futuimus,futuo,V3,f1265,,VmH,Apelles Mus cum fratre Dextro amabiliter futuimus bis bina (:binas),,,,,
EDR154186,futuimus,futuimus,futuo,V3,f1265,,VmH,Apelles Mus cum fratre Dextro amabiliter futuimus bis bina (:binas),,,,,
EDR154185,future,future,sum,VA,s3436,,VaN,Apelles cubicularius cum Dextro Caesar(is) pranderunt hic iucundissime et future simul.,,,,,
EDR140188,Genialis,genialis,genialis,N3A,g0183,*,Af-,VIII K(alendas) Martias Numisii Genialis gladiatorum paria X Herculani,OVERRIDE,name,Genialis,,
EDR140219,genius,genius,genius,N2,g0201,m,NcB,[---]lius CINT &#12296;:vacat&#12297; genius suae sal(utem)  [---]CIN N AGIO GORC R,,,,,
EDR154371,glaber,glaber,glaber/glabrus,N2/1,g0314,*,Af-,Salar[ius] glabe (:glaber) RVSIVNNAE Lavinia (:Laviniam) futui,,,,,
EDR140188,gladiatorum,gladiatorum,gladiator,N3B,g0324,m,NcC,VIII K(alendas) Martias Numisii Genialis gladiatorum paria X Herculani,,,,,
EDR140188,gladiatorum,gladiatorum,gladiatus,N2/1,g0329,*,Af-,VIII K(alendas) Martias Numisii Genialis gladiatorum paria X Herculani,,,,,
EDR129306,Glaucus,glaucus,glaucus,N2,g0361,m,NcB,Lollian(us) Euodus(:Euhodus)</span> Priscus Musicus 5 Atimetus [Am?]p&#803;e&#803;lus [---]c&#803;c&#803;us G&#818;l&#818;aucus C&#818;o&#818;mmuni&#818;s&#818;,OVERRIDE,name,Glaucus,,
EDR129306,Glaucus,glaucus,glaucus,N2/1,g0361,*,Af-,Lollian(us) Euodus(:Euhodus)</span> Priscus Musicus 5 Atimetus [Am?]p&#803;e&#803;lus [---]c&#803;c&#803;us G&#818;l&#818;aucus C&#818;o&#818;mmuni&#818;s&#818;,DECLINE,,,,
EDR151868,Gutos,gutos,gutus,N2,g0675,m,NcB,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR140983,habeas,habeas,habeo,V2,h0004,,VmG,Fo&#818;rtunatus · amat · Ampl&#818;i&#818;a&#818;nda (:Ampliandam). Ianuarius · amat · Veneria (:Veneriam). Rogamus · damna (:domina) · Venus ut · nos · in · mente · h&#818;a&#818;bias (:habeas) quod te · modo · introrgamus (:interrogamus),,,,,
EDR154179,haberent,haberent,habeo,V2,h0004,,VmG,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR140141,habet,habet,habeo,V2,h0004,,VmG,Centurio centonem non habet  cen(---?),,,,,
EDR151822,habitat,habitat,habito,V1,h0015,,VmF,Vasileus habitat Putelis (:Puteolis) in castris August[i - - -] su(b) Valeri[o - - -],,,,,
EDR151868,Hamas,hamas,hamo,V1,h0097,,VmF,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,Hamas,hamas,hama,N1,h0081,f,NcA,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,Hamulam,hamulam,hamula,N1,h0099,f,NcA,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR140135,Hic,hic,hic,PR,h0360,,Py-,Hic amor sapiet,,,,,
EDR154185,hic,hic,hic,PR,h0360,,Py-,Apelles cubicularius cum Dextro Caesar(is) pranderunt hic iucundissime et future simul.,,,,,
EDR151831,hic,hic,hic,PR,h0360,,Py-,Qu[aesi]vi hic facias re[s s]erva omnes res tuas [- - -] quem nol[i - - -] nobi[s iun]ge neque servabo ne q[ui]s ius lum(inum) salvum  ,,,,,
EDR073355,hic,hic,hic,PR,h0360,,Py-,Apollinaris medicus Ti&#768;ti&#768; Impe(ratoris) &#12296;:servus&#12297; hic cacavit bene,,,,,
EDR140152,hic,hic,hic,PR,h0360,,Py-,Hyacinthus hic fu&#818;i&#818;t&#818; Verginiam s&#818;u&#818;a&#818;m&#818;,,,,,
EDR154179,hic,hic,hic,PR,h0360,,Py-,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR156999,Hic,hic,hic,PR,h0360,,Py-,Hic situs Suellius,,,,,
EDR153487,hoc,hoc,hic,PR,h0360,,Py-,Venimus venimus hoc cupidi multo magis ire cupimus.,,,,,
EDR140152,Hyacinthus,hyacinthus,hyacinthus/-os,N2,h0665,m,NcB,Hyacinthus hic fu&#818;i&#818;t&#818; Verginiam s&#818;u&#818;a&#818;m&#818;,OVERRIDE,name,Hyacinthus,,
EDR140254,Idibus,idibus,idus,N4,i9914,f,NcD,&#919;dibus (:Idibus) Ianyaris (:Ianuarias) mystacogus (:mystagogus &#956;&#965;&#963;&#964;&#945;&#947;&#969;&#947;&#972;&#962;) docens GEBEUM et &#7864;t&#803;o&#803;e&#803;n l&#803;u&#803;c&#803;i&#803;a&#803;n&#803;+ VIC&#803;IC,OVERRIDE,date,,,
EDR154574,idus,idus,idus,N4,i9914,f,NcD,III non(as) M&#770;a&#770;i(as) VII idus paeriit (:periit),OVERRIDE,date,,,
EDR154043,idus,idus,idus,N4,i9914,f,NcD,Septembr(es) III idus pro tunica ((denarius)) I a(sses) VIII,,,,,
EDR154042,Idus,idus,idus,N4,i9914,f,NcD,Nonis Iulis MVS[---]N M[---]N[---] VIII[ Idus Iul]ias nata CV Prid[ie Nonas?] Non[is? H]erclan (:Herculaneo?)  Nol(ae?)  Pomp[---]ans &#12296;:vacat&#12297; CN I III,,,,,
EDR151867,Idus,idus,idus,N4,i9914,f,NcD,Vinum acceptum ab domino VII Idus Apriles,,,,,
EDR154434,Idus,idus,idus,N4,i9914,f,NcD,Longinus IV Idu[s Iu]lias Iualias (:Iulias) accepit vim hila(re?) Sturnus am(ator?),,,,,
EDR073355,Imperatoris,imperatoris,imperator,N3B,i0480,m,NcC,Apollinaris medicus Ti&#768;ti&#768; Impe(ratoris) &#12296;:servus&#12297; hic cacavit bene,,,,,
EDR073355,Imperatoris,imperatoris,imperatorius,N2/1,i0481,*,Af-,Apollinaris medicus Ti&#768;ti&#768; Impe(ratoris) &#12296;:servus&#12297; hic cacavit bene,,,,,
EDR081349,In,in,eo,VA,e0655,,VmN,I&#768;n curia {Aus} Augustiana,,,,,
EDR081349,In,in,in,I,i0702,,X--,I&#768;n curia {Aus} Augustiana,,,,,
EDR140983,interrogamus,interrogamus,interrogo,V1,i2476,,VmF,Fo&#818;rtunatus · amat · Ampl&#818;i&#818;a&#818;nda (:Ampliandam). Ianuarius · amat · Veneria (:Veneriam). Rogamus · damna (:domina) · Venus ut · nos · in · mente · h&#818;a&#818;bias (:habeas) quod te · modo · introrgamus (:interrogamus),,,,,
EDR154185,iucundissime,iucundissime,iucundus,N2/1,i2989,*,Af-,Apelles cubicularius cum Dextro Caesar(is) pranderunt hic iucundissime et future simul.,,,,,
EDR154042,Iulias,iulias,iulius,N2/1,i3221,*,Af-,Nonis Iulis MVS[---]N M[---]N[---] VIII[ Idus Iul]ias nata CV Prid[ie Nonas?] Non[is? H]erclan (:Herculaneo?)  Nol(ae?)  Pomp[---]ans &#12296;:vacat&#12297; CN I III,,,,,
EDR154434,Iulias,iulias,iulius,N2/1,i3221,*,Af-,Longinus IV Idu[s Iu]lias Iualias (:Iulias) accepit vim hila(re?) Sturnus am(ator?),,,,,
EDR154434,Iulias,iulias,iulius,N2/1,i3221,*,Af-,Longinus IV Idu[s Iu]lias Iualias (:Iulias) accepit vim hila(re?) Sturnus am(ator?),,,,,
EDR154042,Iulis,iulis,iulis,N3B,i3029,f,NcC,Nonis Iulis MVS[---]N M[---]N[---] VIII[ Idus Iul]ias nata CV Prid[ie Nonas?] Non[is? H]erclan (:Herculaneo?)  Nol(ae?)  Pomp[---]ans &#12296;:vacat&#12297; CN I III,,,,,
EDR154042,Iulis,iulis,iulus/-os,N2,i3030,m,NcB,Nonis Iulis MVS[---]N M[---]N[---] VIII[ Idus Iul]ias nata CV Prid[ie Nonas?] Non[is? H]erclan (:Herculaneo?)  Nol(ae?)  Pomp[---]ans &#12296;:vacat&#12297; CN I III,,,,,
EDR154042,Iulis,iulis,iulius,N2/1,i3221,*,Af-,Nonis Iulis MVS[---]N M[---]N[---] VIII[ Idus Iul]ias nata CV Prid[ie Nonas?] Non[is? H]erclan (:Herculaneo?)  Nol(ae?)  Pomp[---]ans &#12296;:vacat&#12297; CN I III,,,,,
EDR151831,iunge,iunge,iungo,V3,i3044,,VmH,Qu[aesi]vi hic facias re[s s]erva omnes res tuas [- - -] quem nol[i - - -] nobi[s iun]ge neque servabo ne q[ui]s ius lum(inum) salvum  ,,,,,
EDR151831,iunge,iunge,iynx,N3B,i3115,f,NcC,Qu[aesi]vi hic facias re[s s]erva omnes res tuas [- - -] quem nol[i - - -] nobi[s iun]ge neque servabo ne q[ui]s ius lum(inum) salvum  ,,,,,
EDR140239,Iunius,iunius,iunius,N2/1,i3222,*,Af-,C(aius) Iunius ((:nomen C(AIUS) IUNIUS in forma navis scriptum)),OVERRIDE,name,Iunius,,
EDR140239,Iunius,iunius,iunius,N2/1,i3222,*,Af-,C(aius) Iunius ((:nomen C(AIUS) IUNIUS in forma navis scriptum)),DECLINE,,,,
EDR154572,Iustus,iustus,iustus,N2/1,i3087,*,Af-,Iustus cinaedu[- - -],OVERRIDE,name,Iustus,,
EDR140257,kalendas,kalendas,kalendae,N1,k0002,f,NcA,XVII k(alendas) X k(alendas) VII id(us),OVERRIDE,date,,,
EDR140257,kalendas,kalendas,kalendae,N1,k0002,f,NcA,XVII k(alendas) X k(alendas) VII id(us),,,,,
EDR152964,Kalendas,kalendas,kalendae,N1,k0002,f,NcA,K(alendas) Aug&#803;(ustas) Nonas&#803; A&#818;p&#818;r&#818;(ilis) At&#818;i&#818;n&#818;a&#818;s&#818;,,,,,
EDR140188,Kalendas,kalendas,kalendae,N1,k0002,f,NcA,VIII K(alendas) Martias Numisii Genialis gladiatorum paria X Herculani,,,,,
EDR140037,kalendas,kalendas,kalendae,N1,k0002,f,NcA,XI k(alendas) Febarias (:Februarias),,,,,
EDR154370,kalendas,kalendas,kalendae,N1,k0002,f,NcA,VIII k(alendas) Iulias,,,,,
EDR140195,Kalendas,kalendas,kalendae,N1,k0002,f,NcA,XI K(alendas) pane factum III Nonas pane factum &#12314;III&#12315;,,,,,
EDR140039,les,les,leo,V2,l0550,,VmG,&#12296;:columna I&#12297; Branc broc trans nus  &#12296;:columna II&#12297; Nos= ter  tros  men   &#12296;:columna III&#12297; Quod quid quae quas  &#12296;:columna IV&#12297; Rum quis  que dem  &#12296;:columna V&#12297; Con  les lis  mu&#7735;  &#12296;:columna VI&#12297; Mol ma me mae,,,,,
EDR140166,ligas,ligas,ligo,V1,l0753,,VmF,Cum quidam pauper ligas VI[- - -] NQ,,,,,
EDR151898,lingis,lingis,lingo,V3,l0821,,VmH,Phlavia (:Flavia) &#920;&#818; l&#818;i&#818;g&#818;i&#818;s&#818; (:lingis),,,,,
EDR140039,lis,lis,lis,N3B,l0895,f,NcC,&#12296;:columna I&#12297; Branc broc trans nus  &#12296;:columna II&#12297; Nos= ter  tros  men   &#12296;:columna III&#12297; Quod quid quae quas  &#12296;:columna IV&#12297; Rum quis  que dem  &#12296;:columna V&#12297; Con  les lis  mu&#7735;  &#12296;:columna VI&#12297; Mol ma me mae,,,,,
EDR151868,Lucernam,lucernam,lucerna,N1,l1076,f,NcA,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR150399,Luci,luci,lux,N3B,l1250,f,NcC,L(uci) Aviani votus (:votum),OVERRIDE,name,Lucius,,
EDR150399,Luci,luci,lucius,N2,l1100,m,NcB,L(uci) Aviani votus (:votum),DECLINE,,,,
EDR150399,Luci,luci,lucus,N2,l1140,m,NcB,L(uci) Aviani votus (:votum),DECLINE,,,,
EDR150399,Luci,luci,lux,N3B,l1250,f,NcC,L(uci) Aviani votus (:votum),DECLINE,,,,
EDR154535,Luci,luci,lux,N3B,l1250,f,NcC,L(uci) Acti va(le).  Mystice  mus comici Icui &#12296;:vacat&#12297; pro &#12296;:vacat&#12297; te fuimus.,DECLINE,,,,
EDR154535,Luci,luci,lucius,N2,l1100,m,NcB,L(uci) Acti va(le).  Mystice  mus comici Icui &#12296;:vacat&#12297; pro &#12296;:vacat&#12297; te fuimus.,DECLINE,,,,
EDR154535,Luci,luci,lucus,N2,l1140,m,NcB,L(uci) Acti va(le).  Mystice  mus comici Icui &#12296;:vacat&#12297; pro &#12296;:vacat&#12297; te fuimus.,DECLINE,,,,
EDR154535,Luci,luci,lux,N3B,l1250,f,NcC,L(uci) Acti va(le).  Mystice  mus comici Icui &#12296;:vacat&#12297; pro &#12296;:vacat&#12297; te fuimus.,DECLINE,,,,
EDR151868,lucubratorium,lucubratorium,lucubratorius,N2/1,l1130,*,Af-,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151831,luminum,luminum,lumen,N3B,l1176,n,NcC,Qu[aesi]vi hic facias re[s s]erva omnes res tuas [- - -] quem nol[i - - -] nobi[s iun]ge neque servabo ne q[ui]s ius lum(inum) salvum  ,,,,,
EDR151868,luterem,luterem,luter,N3B,l1239,m,NcC,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR153487,magis,magis,magis,N3B,m0096,m,NcC,Venimus venimus hoc cupidi multo magis ire cupimus.,,,,,
EDR153487,magis,magis,magis,I,m0095,,X--,Venimus venimus hoc cupidi multo magis ire cupimus.,,,,,
EDR153487,magis,magis,magus,N2,m0134,m,NcB,Venimus venimus hoc cupidi multo magis ire cupimus.,,,,,
EDR153487,magis,magis,magus,N2/1,m0134,*,Af-,Venimus venimus hoc cupidi multo magis ire cupimus.,,,,,
EDR153487,magis,magis,maga,N1,m0134,f,NcA,Venimus venimus hoc cupidi multo magis ire cupimus.,,,,,
EDR154574,Maias,maias,maea,N1,m0070,f,NcA,III non(as) M&#770;a&#770;i(as) VII idus paeriit (:periit),,,,,
EDR154500,Maior,maior,maior,N3A,m0139,*,Af-,Maior va(le) Maior va(le) OMCA VIII,,,,,
EDR154500,Maior,maior,maior,N3A,m0139,*,Af-,Maior va(le) Maior va(le) OMCA VIII,,,,,
EDR153355,malum,malum,malis,N3B,m0192,f,NcC,Qui · se tutari · nescit · nescit · vivere Minimum · malu (:malum) · fit contemnendo · maximum,,,,,
EDR153355,malum,malum,malus,N2/1,m0216,*,Af-,Qui · se tutari · nescit · nescit · vivere Minimum · malu (:malum) · fit contemnendo · maximum,,,,,
EDR153355,malum,malum,ma'lum,N2,m0216,n,NcB,Qui · se tutari · nescit · nescit · vivere Minimum · malu (:malum) · fit contemnendo · maximum,,,,,
EDR153355,malum,malum,malus,N2,m0218,m,NcB,Qui · se tutari · nescit · nescit · vivere Minimum · malu (:malum) · fit contemnendo · maximum,,,,,
EDR153355,malum,malum,"ma""lum",N2,m0218,n,NcB,Qui · se tutari · nescit · nescit · vivere Minimum · malu (:malum) · fit contemnendo · maximum,,,,,
EDR153355,malum,malum,malus,N2,m0219,f,NcB,Qui · se tutari · nescit · nescit · vivere Minimum · malu (:malum) · fit contemnendo · maximum,,,,,
EDR154179,malum,malum,malis,N3B,m0192,f,NcC,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR154179,malum,malum,malus,N2/1,m0216,*,Af-,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR154179,malum,malum,ma'lum,N2,m0216,n,NcB,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR154179,malum,malum,malus,N2,m0218,m,NcB,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR154179,malum,malum,"ma""lum",N2,m0218,n,NcB,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR154179,malum,malum,malus,N2,m0219,f,NcB,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR081346,Mammium,mammium,mammium,N2,m0228,n,NcB,Mamium(:Mammium) Anicetum rogamus guria(:curia) Augustiana,OVERRIDE,name,Mammius,,
EDR140036,mansi,mansi,mando/-or,V3,m0261,,VmH,Ex se[na]tu (:senatus) con=  sul[to] VVCA [---]E ICA m&#770;ansi solus,,,,,
EDR140036,mansi,mansi,maneo,V2,m0273,,VmG,Ex se[na]tu (:senatus) con=  sul[to] VVCA [---]E ICA m&#770;ansi solus,,,,,
EDR140036,mansi,mansi,maneo,V2,m0273,,VmG,Ex se[na]tu (:senatus) con=  sul[to] VVCA [---]E ICA m&#770;ansi solus,,,,,
EDR151818,Mansi,mansi,mando/-or,V3,m0261,,VmH,M&#770;ansi solus x (:ex) s(enatus) c(onsulto),,,,,
EDR151818,Mansi,mansi,maneo,V2,m0273,,VmG,M&#770;ansi solus x (:ex) s(enatus) c(onsulto),,,,,
EDR151818,Mansi,mansi,maneo,V2,m0273,,VmG,M&#770;ansi solus x (:ex) s(enatus) c(onsulto),,,,,
EDR140144,Mansueta,mansueta,mansuesco,V3,m0317,,VmH,Masueta (:Mansueta) tene ((:phallus)),,,,,
EDR140144,Mansueta,mansueta,mansueto,V1,m0319,,VmF,Masueta (:Mansueta) tene ((:phallus)),,,,,
EDR151868,manus,manus,manus,N4,m0362,f,NcD,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,manus,manus,manus,N2/1,m0363,*,Af-,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,manus,manus,manus,N4,m0362,f,NcD,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,manus,manus,manus,N2/1,m0363,*,Af-,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,Marmorem,marmorem,marmoro,V1,m0404,,VmF,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR140171,matri,matri,mater,N3B,m0448,f,NcC,Saturnina[e] matr(i) uncus a(ssibus) III ,,,,,
EDR073355,medicus,medicus,"me""dicus",N2/1,m0643,*,Af-,Apollinaris medicus Ti&#768;ti&#768; Impe(ratoris) &#12296;:servus&#12297; hic cacavit bene,,,,,
EDR073355,medicus,medicus,me'dicus,N2,m0549,m,NcB,Apollinaris medicus Ti&#768;ti&#768; Impe(ratoris) &#12296;:servus&#12297; hic cacavit bene,,,,,
EDR073355,medicus,medicus,me'dicus,N2/1,m0549,*,Af-,Apollinaris medicus Ti&#768;ti&#768; Impe(ratoris) &#12296;:servus&#12297; hic cacavit bene,,,,,
EDR140983,mente,mente,mens,N3B,m0733,f,NcC,Fo&#818;rtunatus · amat · Ampl&#818;i&#818;a&#818;nda (:Ampliandam). Ianuarius · amat · Veneria (:Veneriam). Rogamus · damna (:domina) · Venus ut · nos · in · mente · h&#818;a&#818;bias (:habeas) quod te · modo · introrgamus (:interrogamus),,,,,
